Unnamed: 0,fecha,estacion,lluvia,Nombre,tmin,tseca,tmax,eva_tan,eva_piche,hum_rel,bri_solar,nub,vel_viento,dir_viento,pre_atmos,tsuelo_5,tsuelo_50,tsuelo_100,Fenomenos/0,Fenomenos/1,Fenomenos/2,Fenomenos/3,Fenomenos/4,Fenomenos/5,Fenomenos/6,Fenomenos/7,Fenomenos/8,Fenomenos/9,Fenomenos/10,rad_solar,Longitud,Latitud,Altitud
5891,26/06/2023,INS190301CV,0.0,PASABIEN,20.6,29.4,34.8,,4.5,72.0,,4.0,3.0,45.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-89.67925,15.030222,260.0
5892,26/06/2023,INS190901CV,0.0,LA_UNION,21.0,24.5,29.0,,,80.0,,6.0,4.7,90.0,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-89.2911111,14.9633333,1000.0
5893,26/06/2023,INS200501CV,0.0,CAMOTAN,23.8,28.1,33.2,,,70.0,,5.0,9.0,360.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-89.374614,14.821751,450.0
5894,26/06/2023,INS200701CV,0.0,ESQUIPULAS,20.8,24.5,30.0,5.0,,76.0,8.4,6.0,7.2,45.0,681.7,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,-89.341459,14.559694,950.0
5895,26/06/2023,INS210101CV,0.0,POTRERO_CARRILLO,11.4,19.5,24.0,,,83.0,,5.0,1.0,135.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-89.933667,14.74996,1760.0
5896,26/06/2023,INS220501CV,0.0,ASUNCION_MITA,24.2,30.1,35.2,6.1,,62.0,,3.0,11.0,360.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-89.705892,14.335447,478.0
5897,26/06/2023,INS221401CV,0.0,MONTUFAR,23.6,29.8,34.4,3.0,,82.0,8.5,3.0,1.3,0.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-90.15446,13.80853,29.0
5898,26/06/2023,INS221701CV,0.0,QUEZADA,19.4,24.4,30.2,,,,,4.0,3.7,360.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-90.036177,14.232852,980.0
5899,26/07/2023,INS-140301,0.0,CHINIQUE,,,,,,,,5.0,2.7,360.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,
5900,26/07/2023,INS010101CV,0.0,INSIVUMEH,17.7,22.1,27.0,1.9,2.6,71.0,9.4,2.0,4.7,360.0,,,23.1,23.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-90.532679,14.587267,1502.0
5901,26/07/2023,INS010102CV,0.0,LA_AURORA,16.2,22.3,26.2,,,56.0,,4.0,29.6,360.0,640.2,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-90.52773,14.58619,1491.0
5902,26/07/2023,INS010301AT,0.0,SAN_JOSE_PINULA,,,,,,,,1.0,28.0,180.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-90.39191,14.52392,1744.0
5903,26/07/2023,INS010701AT,0.0,SAN_PEDRO_AYAMPUC,,,,,,,,4.0,3.3,45.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-90.4500096,14.7834166,1269.0
5904,26/07/2023,INS010801AT,0.0,LO_DE_COY,,,,,,,,7.0,9.0,180.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-90.59922,14.62109,1686.0
5905,26/07/2023,INS011401AT,0.0,AMATITLAN,,,,2.1,,,,4.0,13.3,360.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-90.63039,14.46785,1205.0
5906,26/07/2023,INS020301CV,0.0,LOS_ALBORES,15.0,20.3,25.0,,,,,3.0,0.0,0.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-89.949167,15.0525,1391.0
5907,26/07/2023,INS020302CV,0.0,SAN_AGUSTIN_ACASAGUASTLAN,21.4,30.3,37.6,,,,,2.0,2.3,0.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-89.9738746,14.9502817,371.0
5908,26/07/2023,INS030101AT,0.0,ANTIGUA_GUATEMALA,,,,,,,,7.0,13.0,225.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-90.7383,14.53974,1539.0
5909,26/07/2023,INS030801CV,0.0,SUIZA_CONTENTA,9.8,18.6,25.0,,,74.0,,3.0,1.0,9.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-90.659128,14.618572,2105.0
5910,26/07/2023,INS040101CV,0.0,ALAMEDA_ICTA,10.6,19.3,25.2,3.2,,84.0,7.1,2.0,2.0,360.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-90.803967,14.637936,1750.0
5911,26/07/2023,INS040301CV,0.0,SAN_MARTIN_JILOTEPEQUE,11.0,20.3,26.2,,4.4,,,5.0,2.7,270.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-90.792558,14.777474,1800.0
5912,26/07/2023,INS040801AT,0.0,SANTA_MARGARITA,,,,,,,,0.0,14.3,90.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-91.01144,14.50575,1137.0
5913,26/07/2023,INS041001CV,0.0,SANTA_CRUZ_BALANYA,9.5,18.7,25.0,,,90.0,,5.0,9.0,360.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-90.918504,14.683227,2080.0
5914,26/07/2023,INS050101AT,0.0,CONCEPCION,,,,,,,,3.0,6.7,225.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-90.78758,14.32352,421.0
5915,26/07/2023,INS050101CV,0.0,SABANA_GRANDE,19.8,27.0,32.8,5.4,,73.0,,3.0,9.0,360.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-90.830533,14.373773,730.0
5916,26/07/2023,INS060101CV,0.0,LOS_ESCLAVOS,20.0,26.3,32.6,,,80.0,,4.0,4.0,90.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-90.2783,14.2528,737.0
5917,26/07/2023,INS070101CV,0.0,EL_TABLON,8.8,17.0,22.0,6.8,,68.0,10.4,2.0,5.7,360.0,,,19.3,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-91.1819444,14.7902778,2397.0
5918,26/07/2023,INS071301CV,0.0,EL_CAPITAN,13.4,22.1,29.0,,,72.0,,2.0,2.0,9.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-91.140524,14.644497,1562.0
5919,26/07/2023,INS071901CV,0.0,SANTIAGO_ATITLAN,18.2,23.8,29.0,4.4,,67.0,,2.0,30.3,360.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-91.232526,14.630858,1569.0
5920,26/07/2023,INS080101AT,0.0,TOTONICAPAN,,,,5.4,,,,2.0,7.3,45.0,,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,-91.36441,14.91082,2478.0
5921,26/07/2023,INS090101CV,0.0,LOS_ALTOS,8.0,16.6,23.0,5.2,,61.0,10.9,2.0,13.6,45.0,581.1,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-91.50807279,14.8599015,2389.0
5922,26/07/2023,INS090301CV,0.0,LABOR_OVALLE,7.8,16.6,24.0,5.1,,71.0,10.4,2.0,12.3,45.0,580.4,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-91.514438,14.871334,2380.0
5923,26/07/2023,INS090401AT,0.0,PACHUTE,,,,,,,,,,,,,,,,,,,,,,,,,,,-91.57365,14.98341,2682.0
5924,26/07/2023,INS100101CV,0.0,MAZATENANGO,22.0,27.6,34.0,,,85.0,,7.0,9.7,360.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-91.5027778,14.5283333,352.0
5925,26/07/2023,INS110101CV,0.0,RETALHULEU_AEROPUERTO,22.0,29.6,35.6,,,64.0,,3.0,4.0,270.0,741.2,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-91.69407,14.52486,205.0
5926,26/07/2023,INS110701CV,0.0,CHAMPERICO_FEGUA,25.4,31.2,35.8,,,74.0,10.3,3.0,4.0,9.0,756.2,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-91.91426,14.29397,5.0
5927,26/07/2023,INS120101CV,0.0,SAN_MARCOS_PHC,8.2,15.2,22.0,4.0,,66.0,10.3,8.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-91.82333,14.96715,2420.0
5928,26/07/2023,INS121601CV,0.0,CATARINA,22.4,29.1,34.4,,,80.0,,3.0,3.7,90.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-92.074858,14.856361,233.0
5929,26/07/2023,INS121701CV,0.0,TECUN_UMAN,22.4,30.6,35.8,5.0,,62.0,9.8,1.0,7.4,9.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-92.128059,14.70195,29.0
5930,26/07/2023,INS122101AT,28.5,LA_REFORMA,,,,,,,,6.0,9.0,225.0,,,,,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,-91.8167,14.8,1133.0
5931,26/07/2023,INS122301AT,0.0,IXCHIGUAN,,,,,,,,3.0,7.0,90.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-91.9395,15.16483,3336.0
5932,26/07/2023,INS130101CV,0.0,HUEHUETENANGO,10.0,19.5,26.2,4.5,,68.0,11.3,4.0,13.6,90.0,614.2,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2,-91.502403,15.31828,1870.0
5933,26/07/2023,INS130601CV,32.7,SAN_PEDRO_NECTA,9.8,19.7,26.0,,1.6,84.0,,2.0,13.0,360.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-91.76244,15.49459,1641.0
5934,26/07/2023,INS131501CV,0.0,TODOS_SANTOS,7.2,14.7,20.5,,2.0,,,4.0,11.3,360.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-91.6003111,15.5080222,2480.0
5935,26/07/2023,INS141301CV,0.0,NEBAJ,8.2,17.6,25.0,,,78.0,,4.0,7.3,360.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-91.142084,15.399247,1906.0
5936,26/07/2023,INS141601CV,0.0,SACAPULAS,19.5,25.7,32.0,,,71.0,,5.0,2.0,45.0,777.5,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-91.091976,15.290621,1180.0
5937,26/07/2023,INS141901CV,0.0,CHIXOY_PCH,20.0,26.4,33.8,,3.9,81.0,,6.0,4.1,90.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-90.661261,15.357893,680.0
5938,26/07/2023,INS142201AT,0.0,PLAYA_GRANDE_IXCAN,,,,,,,,4.0,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-90.74017,15.98888,186.0
5939,26/07/2023,INS150401CV,0.0,CUBULCO,15.4,24.9,30.6,,,,,5.0,3.7,360.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-90.620582,15.109023,994.0
5940,26/07/2023,INS150701CV,0.0,SAN_JERONIMO_R_H,15.2,24.0,30.4,,,83.0,10.3,2.0,7.0,45.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-90.252213,15.060903,1000.0
5941,26/07/2023,INS160101CV,0.0,COBAN,12.4,20.8,27.4,6.8,,79.0,10.5,3.0,2.3,0.0,655.0,,,24.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,-90.405518,15.46992,1323.0
5942,26/07/2023,INS160701CV,0.0,PANZOS_PHC_ALTA_VERAPAZ,22.2,29.9,37.8,,,90.0,,6.0,4.7,180.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-89.64397,15.3974,33.0
5943,26/07/2023,INS161201CV,0.0,SANTA_MARIA_CAHABON,23.0,29.5,36.6,,,91.0,,5.0,6.3,45.0,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,-89.81227,15.608429,380.0
5944,26/07/2023,INS170101CV,0.0,FLORES_AEROPUERTO,22.0,27.5,34.4,6.5,,80.0,,4.0,7.4,9.0,751.7,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-89.86686,16.916093,123.0
5945,26/07/2023,INS171201CV,0.0,POPTUN,18.5,25.1,29.8,,,84.0,,3.0,4.9,90.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-89.41043,16.32566,479.0
5946,26/07/2023,INS180101CV,21.2,PUERTO_BARRIOS_PHC,23.2,29.1,32.4,0.0,,79.0,9.5,6.0,9.7,360.0,759.3,,,,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,-88.584395,15.730161,2.0
5947,26/07/2023,INS180201CV,52.0,LAS_VEGAS_PHC,21.5,29.0,33.2,,,86.0,,7.0,5.3,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,-88.944686,15.585416,10.0
5948,26/07/2023,INS180401AT,9.8,MORALES_MET,,,,,,,,6.0,5.3,9.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-88.823711,15.478211,123.0
5949,26/07/2023,INS180501AT,7.4,MARISCOS,,,,,,,,6.0,2.3,225.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,-89.07781,15.42866,16.0
5950,26/07/2023,INS190201CV,0.0,LA_FRAGUA,23.8,29.9,34.0,4.5,,59.0,8.3,2.0,9.7,45.0,741.9,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-89.58437,14.96553,227.0
5951,26/07/2023,INS190301CV,0.0,PASABIEN,21.6,28.5,33.0,,3.0,76.0,,4.0,3.3,45.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-89.67925,15.030222,260.0
5952,26/07/2023,INS190901CV,1.5,LA_UNION,20.0,23.5,25.5,,,84.0,,7.0,4.0,90.0,,,,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,,-89.2911111,14.9633333,1000.0
5953,26/07/2023,INS200501CV,0.0,CAMOTAN,22.2,26.5,30.8,,,74.0,,6.0,9.0,360.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-89.374614,14.821751,450.0
5954,26/07/2023,INS200701CV,0.0,ESQUIPULAS,20.4,24.4,27.8,6.4,,72.0,7.7,6.0,10.8,45.0,683.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-89.341459,14.559694,950.0
5955,26/07/2023,INS210101CV,0.0,POTRERO_CARRILLO,12.2,18.1,23.0,,,88.0,,6.0,17.0,360.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-89.933667,14.74996,1760.0
5956,26/07/2023,INS220501CV,0.0,ASUNCION_MITA,23.6,29.3,34.2,7.2,,64.0,,1.0,20.3,360.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-89.705892,14.335447,478.0
5957,26/07/2023,INS221401CV,0.0,MONTUFAR,22.6,31.7,36.2,7.5,,71.0,9.1,2.0,2.5,0.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-90.15446,13.80853,29.0
5958,26/07/2023,INS221701CV,0.0,QUEZADA,17.8,25.8,30.8,,,,,2.0,5.0,225.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-90.036177,14.232852,980.0
5959,27/04/2023,INS-140301,0.0,CHINIQUE,,,,,,,,7.0,2.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,
5960,27/04/2023,INS010101CV,0.0,INSIVUMEH,17.4,20.7,27.0,5.0,2.2,78.0,6.2,5.0,3.2,78.75,637.7,,,24.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-90.532679,14.587267,1502.0
5961,27/04/2023,INS010102CV,0.0,LA_AURORA,17.0,22.1,27.6,,,75.0,,4.0,16.0,225.0,638.2,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-90.52773,14.58619,1491.0
5962,27/04/2023,INS010301AT,0.6,SAN_JOSE_PINULA,,,,,,,,3.0,8.7,360.0,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,-90.39191,14.52392,1744.0
5963,27/04/2023,INS010701AT,1.0,SAN_PEDRO_AYAMPUC,,,,,,,,7.0,5.0,9.0,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,-90.4500096,14.7834166,1269.0
5964,27/04/2023,INS010801AT,0.2,LO_DE_COY,,,,,,,,7.0,11.0,225.0,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,-90.59922,14.62109,1686.0
5965,27/04/2023,INS011401AT,0.0,AMATITLAN,,,,1.0,,,,6.0,10.3,360.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-90.63039,14.46785,1205.0
5966,27/04/2023,INS020301CV,0.7,LOS_ALBORES,16.5,22.2,31.5,,,,,4.0,0.7,0.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,-89.949167,15.0525,1391.0
5967,27/04/2023,INS020302CV,0.0,SAN_AGUSTIN_ACASAGUASTLAN,22.4,31.4,39.4,,,,,1.0,0.0,0.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-89.9738746,14.9502817,371.0
5968,27/04/2023,INS030101AT,0.0,ANTIGUA_GUATEMALA,,,,,,,,8.0,11.3,360.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-90.7383,14.53974,1539.0
5969,27/04/2023,INS030801CV,0.0,SUIZA_CONTENTA,7.2,17.9,24.6,,,76.0,,6.0,1.4,90.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-90.659128,14.618572,2105.0
5970,27/04/2023,INS040101CV,0.0,ALAMEDA_ICTA,10.0,19.9,25.6,3.5,,83.0,6.1,3.0,1.3,360.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-90.803967,14.637936,1750.0
5971,27/04/2023,INS040301CV,0.0,SAN_MARTIN_JILOTEPEQUE,12.0,20.7,28.8,,4.5,,,5.0,3.0,270.0,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,-90.792558,14.777474,1800.0
5972,27/04/2023,INS040801AT,5.8,SANTA_MARGARITA,,,,,,,,4.0,4.5,90.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,-91.01144,14.50575,1137.0
5973,27/04/2023,INS041001CV,0.0,SANTA_CRUZ_BALANYA,11.0,17.8,24.2,,,93.0,,4.0,6.7,180.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-90.918504,14.683227,2080.0
5974,27/04/2023,INS050101AT,50.3,CONCEPCION,,,,,,,,6.0,4.7,9.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,-90.78758,14.32352,421.0
5975,27/04/2023,INS050101CV,20.2,SABANA_GRANDE,18.0,24.9,30.8,5.5,,89.0,,6.0,1.3,0.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-90.830533,14.373773,730.0
5976,27/04/2023,INS060101CV,0.0,LOS_ESCLAVOS,17.8,25.7,31.4,,,87.0,,5.0,4.7,90.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-90.2783,14.2528,737.0
5977,27/04/2023,INS070101CV,0.0,EL_TABLON,6.4,15.4,20.4,3.6,,91.0,8.1,6.0,3.0,90.0,,,,19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-91.1819444,14.7902778,2397.0
5978,27/04/2023,INS071301CV,0.0,EL_CAPITAN,14.2,20.4,27.0,,,81.0,,4.0,9.0,180.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-91.140524,14.644497,1562.0
5979,27/04/2023,INS071901CV,0.0,SANTIAGO_ATITLAN,14.0,20.0,27.2,2.2,,85.0,,4.0,7.3,180.0,,,,,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,-91.232526,14.630858,1569.0
5980,27/04/2023,INS080101AT,0.0,TOTONICAPAN,,,,2.3,,,,4.0,5.7,9.0,,,,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,-91.36441,14.91082,2478.0
5981,27/04/2023,INS090101CV,0.0,LOS_ALTOS,9.4,16.1,23.4,3.1,,76.0,6.4,6.0,3.7,0.0,579.6,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,-91.50807279,14.8599015,2389.0
5982,27/04/2023,INS090301CV,0.0,LABOR_OVALLE,8.8,16.4,23.2,1.9,,81.0,6.1,6.0,6.2,0.0,578.7,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,-91.514438,14.871334,2380.0
5983,27/04/2023,INS100101CV,7.0,MAZATENANGO,22.0,27.2,38.4,,,75.0,,7.0,11.7,225.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-91.5027778,14.5283333,352.0
5984,27/04/2023,INS110101CV,2.0,RETALHULEU_AEROPUERTO,23.2,29.7,35.6,,,61.0,,3.0,3.7,0.0,740.4,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-91.69407,14.52486,205.0
5985,27/04/2023,INS110701CV,0.0,CHAMPERICO_FEGUA,26.0,30.9,35.8,,,77.0,8.1,2.0,3.3,9.0,754.2,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-91.91426,14.29397,5.0
5986,27/04/2023,INS120101CV,1.1,SAN_MARCOS_PHC,9.0,14.2,20.0,3.2,,88.0,6.9,3.0,0.0,0.0,,,,,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,-91.82333,14.96715,2420.0
5987,27/04/2023,INS121601CV,8.0,CATARINA,22.8,29.5,36.0,,,77.0,,3.0,5.3,360.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-92.074858,14.856361,233.0
5988,27/04/2023,INS121701CV,0.0,TECUN_UMAN,22.4,30.7,37.6,6.0,,59.0,9.3,1.0,4.0,9.0,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,-92.128059,14.70195,29.0
5989,27/04/2023,INS122101AT,17.4,LA_REFORMA,,,,,,,,5.0,14.3,180.0,,,,,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,,-91.8167,14.8,1133.0
5990,27/04/2023,INS122301AT,2.3,IXCHIGUAN,,,,,,,,6.0,5.3,180.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-91.9395,15.16483,3336.0
5991,27/04/2023,INS130101CV,3.8,HUEHUETENANGO,11.2,19.9,31.2,7.7,,65.0,7.4,6.0,3.1,0.0,612.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-91.502403,15.31828,1870.0
5992,27/04/2023,INS130601CV,0.0,SAN_PEDRO_NECTA,13.0,23.9,32.4,,5.8,64.0,,3.0,4.7,135.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-91.76244,15.49459,1641.0
5993,27/04/2023,INS131501CV,2.2,TODOS_SANTOS,6.0,16.7,23.0,,1.5,,,5.0,6.7,9.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-91.6003111,15.5080222,2480.0
5994,27/04/2023,INS141301CV,3.5,NEBAJ,11.4,18.7,28.8,,,84.0,,3.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-91.142084,15.399247,1906.0
5995,27/04/2023,INS141601CV,0.0,SACAPULAS,15.5,26.6,36.5,,,78.0,,3.0,2.0,45.0,772.9,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-91.091976,15.290621,1180.0
5996,27/04/2023,INS141901CV,0.0,CHIXOY_PCH,20.8,28.2,37.8,,5.7,79.0,,5.0,4.1,90.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,-90.661261,15.357893,680.0
5997,27/04/2023,INS142201AT,0.0,PLAYA_GRANDE_IXCAN,,,,,,,,5.0,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-90.74017,15.98888,186.0
5998,27/04/2023,INS150401CV,0.0,CUBULCO,16.0,28.5,37.8,,,,,1.0,3.7,360.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-90.620582,15.109023,994.0
